GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
162,2945,162,6.45477,36,24,1,0.876606,3911,0,13,24,0.494883,5.72973,163,995,9770.16,995,9773,995,9769
163,2962,163,6.45321,36,24,1,0.876606,3934,0,14,24,0.495041,5.35135,163,995,9770.16,995,9773,995,9769
164,2979,164,6.4834,36,24,1,0.887945,3958,0,14,24,0.495471,5.35135,163,995,9770.27,995,9773,995,9769
165,2996,165,6.41489,36,24,1,0.898151,3981,0,15,24,0.495937,4.89189,163,995,9770.54,995,9773,995,9769
166,3013,166,6.38265,36,24,1,0.907336,4005,0,15,24,0.545105,4.61111,163,995,9770.72,995,9774,995,9770
167,3030,167,6.38824,36,24,1,0.915602,4029,0,15,24,0.50831,5.05556,163,995,9770.81,995,9774,995,9770
168,3047,168,6.3728,36,24,1,0.923042,4053,0,15,24,0.497828,5.22222,163,995,9770.86,995,9774,995,9770
169,3064,169,6.38542,36,24,1,0.929738,4077,0,15,24,0.505612,5.30556,163,995,9770.86,995,9774,995,9770
170,3081,170,6.38333,36,24,1,0.935764,4101,0,15,24,0.515226,5.33333,163,995,9770.94,995,9774,995,9770
171,3099,171,6.39601,36,24,1,0.941188,4125,0,15,24,0.498104,5.5,163,995,9770.97,995,9774,995,9770
172,3116,172,6.39218,36,24,1,0.946069,4149,0,15,24,0.483059,6.27778,163,995,9771.06,995,9774,995,9770
173,3133,173,6.34159,36,24,1,0.950462,4173,0,15,24,0.483304,5.88889,163,995,9771.14,995,9774,995,9770
174,3151,174,6.30446,36,24,1,0.954416,4196,0,16,24,0.486522,5.22222,163,995,9771.31,995,9774,995,9770
175,3169,175,6.34574,36,24,1,0.859974,4220,0,16,24,0.484126,4.83333,163,995,9771.08,995,9774,995,9765
176,3186,176,6.3135,36,24,1,0.872977,4244,0,16,24,0.664197,4.89189,163,995,9771.68,995,9774,995,9771
177,3203,177,6.31941,36,24,1,0.884679,4268,0,16,24,0.51119,5.13889,163,995,9771.75,995,9775,995,9771
178,3220,178,6.33434,36,24,1,0.895211,4292,0,16,24,0.555844,5.11111,163,995,9771.94,995,9775,995,9771
179,3236,179,6.34569,36,24,1,0.90469,4316,0,16,24,0.539536,5,163,995,9772,995,9775,995,9771
180,3253,180,6.34589,36,24,1,0.913221,4340,0,16,24,0.538115,4.88889,163,995,9772.14,995,9775,995,9771
181,3270,181,6.35461,36,24,1,0.920899,4364,0,16,24,0.526825,5.27778,163,995,9772.22,995,9775,995,9771
182,3288,182,6.3596,36,24,1,0.927809,4388,0,16,24,0.523483,5.02778,163,995,9772.5,995,9775,995,9771
183,3305,183,6.34564,36,24,1,0.934028,4412,0,16,24,0.515426,5.19444,163,995,9772.61,995,9775,995,9771
184,3322,184,6.35896,36,24,1,0.939625,4436,0,16,24,0.513675,5.61111,163,995,9772.72,995,9775,995,9772
185,3339,185,6.36098,36,24,1,0.944663,4460,0,16,24,0.49606,6.33333,163,995,9772.72,995,9775,995,9772
186,3356,186,6.38344,36,24,1,0.949197,4483,0,17,24,0.498462,5.66667,163,995,9772.78,995,9775,995,9772
187,3374,187,6.39545,36,24,1,0.855277,4506,0,18,24,0.488567,5.97297,163,995,9772.68,995,9775,995,9770
188,3391,188,6.40198,36,24,1,0.855277,4530,0,18,24,0.477208,5.2973,163,995,9772.73,995,9775,995,9771
189,3408,189,6.36786,36,24,1,0.868749,4554,0,18,24,0.489886,5.35135,163,995,9773.14,995,9775,995,9772
190,3425,190,6.37816,36,24,1,0.782874,4577,0,19,24,0.526471,5.18919,163,995,9773.3,995,9775,995,9772
191,3442,191,6.31416,36,24,1,0.803587,4601,0,19,24,0.559358,4.81081,163,995,9773.73,995,9775,995,9772
192,3459,192,6.22544,36,24,1,0.822228,4624,0,20,24,0.59691,3.81081,163,995,9774.11,995,9775,995,9773
193,3476,193,6.17539,36,24,1,0.741005,4648,0,20,24,0.575839,4.18919,163,995,9774.19,995,9775,995,9773
194,3492,194,6.14863,36,24,1,0.765905,4671,0,21,24,0.571272,3.97297,163,995,9774.32,995,9775,995,9774
195,3509,195,6.13873,36,24,1,0.788314,4695,0,21,24,0.579332,4.91892,163,995,9774.35,995,9775,995,9774
196,3526,196,6.14207,36,24,1,0.808483,4719,0,21,24,0.566478,5.19444,163,995,9774.36,995,9776,995,9774
197,3542,197,6.13365,36,24,1,0.826635,4743,0,21,24,0.576151,5.69444,163,995,9774.5,995,9776,995,9774
198,3559,198,6.1381,36,24,1,0.842971,4767,0,21,24,0.578245,6.41667,163,995,9774.53,995,9776,995,9774
199,3576,199,6.14459,36,24,1,0.857674,4790,0,22,24,0.572803,6.02778,163,995,9774.58,995,9776,995,9774
200,3592,200,6.15704,36,24,1,0.870907,4814,0,22,24,0.571138,6.19444,163,995,9774.67,995,9776,995,9774
201,3609,201,6.17437,36,24,1,0.882816,4838,0,22,24,0.573433,5.52778,163,995,9774.78,995,9776,995,9774
202,3626,202,6.18175,36,24,1,0.893534,4862,0,22,24,0.566801,4.02778,163,995,9774.81,995,9776,995,9774
203,3643,203,6.18642,36,24,1,0.903181,4885,0,23,24,0.560922,4.41667,163,995,9774.92,995,9776,995,9774
204,3661,204,6.19386,36,24,1,0.911863,4909,0,23,24,0.560539,4.69444,163,995,9775.03,995,9776,995,9774
